Wall time,Step,Value
1683144293.074388,42,2.949271583929658e-05
1683144293.403536,45,0.00022747200273443013
1683144295.1045504,71,1.4513941096083727e-05
1683144296.5685637,94,-3.4922941267723218e-06
1683144303.0523276,167,2.3679098148932098e-07
1683144308.4614,229,-7.71541621702454e-08
1683144308.9139163,234,-6.79610465681435e-08
1683144311.0679367,255,-4.873977133001972e-08
1683144312.4314704,273,-4.4490242601114005e-08
1683144315.506507,308,-3.912441925990606e-08
1683144315.9335098,310,-3.848949248208555e-08
1683144316.4975147,318,-3.703263828924719e-08
1683144325.9312654,421,-3.605031295705885e-08
1683144330.4286845,474,-3.8130266943881e-08
1683144336.2111824,536,-4.2144563394685974e-08
1683144339.7972386,579,-4.494998862014654e-08
1683144340.6692467,586,-4.55254145492745e-08
1683144344.6950576,634,-4.9914454791633034e-08
1683144346.024069,647,-5.381270540283367e-08
1683144348.0790868,671,-8.91795934876427e-05
1683144351.5950837,714,0.0005699018947780132
1683144352.6278207,722,-0.00048674980644136667
1683144357.6572378,771,-0.00025337038096040487
1683144359.2802517,785,0.00012561792391352355
1683144360.6422656,802,-0.0011673499830067158
1683144361.183318,808,-0.00047804517089389265
1683144364.0962362,836,0.0013015560107305646
1683144377.8691533,971,4.181791882729158e-05
1683144381.615236,1014,-3.808348992606625e-05
1683144386.8493311,1066,-4.299290230846964e-05
1683144390.1673613,1104,-1.1685190656862687e-05
1683144397.6294239,1180,-1.713400934022502e-06
1683144405.219298,1261,6.0830270740552805e-06
1683144410.48854,1316,-7.240187755996885e-07
1683144410.5075402,1319,-5.362553565646522e-07
1683144411.970551,1333,8.243368029070552e-06
1683144412.4426816,1337,8.123603123522116e-08
1683144416.8758698,1385,-0.001008130144327879
1683144417.391803,1392,0.00039167379145510495
1683144421.8322892,1436,-1.4751841263205279e-05
1683144424.765421,1466,2.309077353856992e-05
1683144429.9258692,1523,-6.527631626340735e-07
1683144432.7474911,1552,-1.2921125858156302e-07
1683144434.1638052,1568,1.2391789994126157e-07
1683144435.578166,1584,1.8499989096198988e-07
1683144446.0168092,1691,2.1881029169890098e-05
1683144448.4019563,1718,-6.177583418320864e-05
1683144449.8386538,1734,1.6134972611325793e-05
1683144450.304825,1737,2.5004326744237915e-05
1683144454.632195,1781,2.0025499907205813e-06
1683144460.6760335,1844,-0.00022471052943728864
1683144463.3449612,1866,-7.378766167676076e-05
1683144464.4129705,1877,-1.3284548003866803e-05
1683144468.7490337,1917,-2.4448812041555357e-07
1683144470.3781428,1934,5.303904231368506e-07
1683144471.977157,1947,-3.295563999472506e-07
1683144479.3806117,2036,-1.625888944545295e-05
1683144482.119493,2096,-0.0003024993056897074
1683144487.682358,2187,-1.2403807886585128e-05
1683144488.3033633,2199,4.9391201173420995e-06
1683144490.4143813,2231,1.6459642893096316e-06
1683144490.7243836,2237,2.8400000928741065e-07
1683144491.9443188,2257,-2.753806960242855e-08
1683144492.2483208,2262,1.1972986158070853e-07
1683144494.9987907,2307,4.1173404241590106e-08
1683144495.6117957,2319,6.312862232960015e-09
1683144499.8161232,2389,3.731195465661585e-05
1683144503.143265,2436,9.317526564700529e-05
1683144504.3785331,2453,0.00021971989190205932
1683144504.7685366,2455,0.0010333075188100338
1683144505.1645353,2460,-0.0009823020081967115
1683144507.0288196,2485,-0.00025794553221203387
1683144507.0348203,2486,-0.00016667776799295098
1683144507.8875163,2498,-3.4470319860702148e-06
1683144508.2956927,2503,1.1672465916490182e-05
1683144510.5781124,2532,-0.00014146577450446784
1683144512.009435,2547,0.0008706675143912435
1683144512.4174383,2553,-0.00038813837454654276
1683144523.251196,2685,-0.00023900502128526568
1683144527.5978122,2740,-0.0005291161360219121
1683144548.8246994,2967,2.8160087822470814e-05
1683144552.9099727,3038,9.859732926997822e-06
1683144553.1999764,3041,2.8981030482100323e-05
1683144557.416357,3099,0.00015395968512166291
1683144562.7510698,3161,2.4269889763672836e-05
1683144568.323024,3230,-0.0008712067501619458
1683144569.1008494,3244,0.0003356022061780095
1683144569.4888525,3246,0.0006469537038356066
1683144569.4948525,3247,0.0004825651994906366
1683144573.461063,3305,0.0004773494438268244
1683144585.3387148,3480,0.0002019247622229159
1683144594.2663805,3618,-5.608625360764563e-05
1683144594.5663254,3620,-0.00023087949375621974
1683144597.9370875,3670,0.00019797762797679752
1683144602.5755956,3741,5.310717097017914e-05
1683144605.9451885,3793,3.462248423602432e-05
1683144607.2692368,3814,0.00040654922486282885
1683144607.8840833,3821,-0.0004670720954891294
1683144614.7022913,3928,-3.162965367664583e-05
1683144616.5918243,3956,-0.00012686305854003876
1683144618.1998768,3984,1.1304778126941528e-05
1683144621.7239294,4036,-1.4927913071005605e-05
1683144625.605262,4098,9.986494114855304e-05
1683144632.2467098,4196,-9.625927486922592e-05
1683144634.219712,4227,-0.00021948163339402527
1683144634.5718687,4232,0.0001211236376548186
1683144639.9040804,4317,-0.00015310982416849583
1683144639.91908,4319,-9.133923595072702e-05
1683144645.8915875,4400,0.0002677754673641175
1683144651.7538328,4492,-3.873582318192348e-05
1683144652.755917,4509,3.777634628931992e-05
1683144654.5605268,4530,-9.633455192670226e-05
1683144663.5111134,4664,0.00040129569242708385
1683144663.8251157,4668,0.00032930640736594796
1683144664.5034535,4676,-0.0004021262575406581
1683144671.8220687,4788,-0.00019990472355857491
1683144672.7650774,4802,0.0017716492293402553
1683144675.538001,4840,-0.0002113896916853264
1683144676.282402,4852,4.827599332202226e-05
1683144678.9378915,4894,0.00040378866833634675
1683144684.1831264,4971,0.001422395813278854
1683144689.602028,5050,-1.9202907424187288e-05
1683144689.614028,5052,-1.3504923117579892e-05
1683144693.293028,5106,-9.936040441971272e-05
1683144695.1362648,5134,1.3499624174073688e-06
1683144702.3072686,5239,0.0005379013600759208
1683144707.9308805,5329,-4.3472813558764756e-05
1683144709.2702575,5345,0.001162579981610179
1683144710.0063157,5359,-0.00029380584601312876
1683144714.5781093,5420,-1.2005634744127747e-05
1683144720.6824617,5517,-8.810309373075143e-05
1683144722.7940605,5549,-2.8879087039968e-05
1683144731.8011873,5679,0.00024071284860838205
1683144734.9753907,5723,-3.067912984988652e-05
1683144741.024602,5808,7.661316340090707e-05
1683144742.5596569,5825,-0.000376801413949579
1683144742.5766578,5828,-0.00031912996200844646
1683144745.506789,5864,-0.0013208870077505708
1683144746.3967981,5871,0.001509767840616405
1683144749.5404847,5907,0.0004712425288744271
1683144751.0335236,5928,0.0034773957449942827
1683144756.3086941,5990,0.0005275114672258496
1683144757.9012966,6010,-0.0004472091095522046
1683144766.6013443,6121,-0.0001873379515018314
1683144767.6533287,6131,7.911572902230546e-05
1683144773.5659392,6200,-0.00012389128096401691
1683144774.395945,6213,-2.9242764867376536e-05
1683144774.7999492,6219,1.9039944163523614e-05
1683144775.9949806,6232,-2.985617538797669e-05
1683144780.3579588,6289,0.0002091141213895753
1683144782.4030707,6312,-0.0005328450351953506
1683144782.8230746,6317,-7.913348235888407e-05
1683144787.8257773,6376,-0.000280579028185457
1683144799.353594,6520,0.0004690753121394664
1683144803.5234582,6574,0.0001725518814055249
1683144805.9610908,6603,5.934311411692761e-05
1683144810.385321,6657,-0.00041140432585962117
1683144813.7869058,6696,0.0004200299736112356
1683144813.8080833,6699,0.00040473201079294086
1683144815.038392,6711,-0.00011572350922506303
1683144817.5594528,6742,8.804617209534626e-06
1683144826.4821277,6846,-0.00040699163218960166
1683144826.9481318,6854,0.00014053437917027622
1683144828.2303846,6869,-4.5301972022571135e-06
1683144836.4331849,6966,0.0001590571628184989
1683144838.5465126,6992,0.00020831875735893846
1683144840.3137355,7014,-0.0005292525165714324
1683144848.287641,7106,-9.462267917115241e-05
1683144848.7606452,7114,-0.0006680540391243994
1683144852.7166634,7155,-9.806664456846192e-05
1683144860.5529587,7247,0.0004955134354531765
1683144866.35916,7311,7.100888615241274e-05
1683144870.204705,7359,0.00020092747581657022
1683144872.0586255,7382,-0.0008382712258026004
1683144874.0539305,7401,0.0007558796787634492
1683144878.7851608,7450,-0.00012854323722422123
1683144879.697168,7460,-0.00037781172432005405
1683144879.714169,7463,-0.0003726922732312232
1683144881.1315336,7478,0.00015077840362209827
1683144884.3185716,7511,-0.0015447449404746294
1683144900.7059162,7687,-0.0005063744611106813
1683144901.246106,7693,-0.00020714441780000925
1683144907.7630928,7760,0.00021136611758265644
1683144910.107174,7788,-0.0013106124242767692
1683144911.2541838,7798,-0.00021683053637389094
1683144915.0953739,7833,0.00010846367513295263
1683144921.7403312,7900,-0.00010247380851069465
1683144924.9703827,7932,-7.908744737505913e-05
1683144967.535828,7991,-0.0009592046844772995
1683144971.2087002,8026,-0.0003728751908056438
1683144975.0587163,8066,7.974143954925239e-05
1683144985.5339236,8180,-0.000810793018899858
1683144988.9650633,8215,0.0002636524732224643
1683144989.4839606,8221,0.0002949476183857769
1683144996.1027834,8290,-0.0003121552581433207
1683144999.6200426,8334,-1.03666588984197e-05
1683145002.6230686,8363,-0.00023639782739337534
1683145003.0720239,8368,-8.388992137042806e-05
1683145003.9908519,8377,7.668124453630298e-05
1683145011.5103917,8467,2.706281975406455e-06
1683145011.9213946,8470,-1.8855023142805294e-07
1683145014.0363588,8498,6.705629402858904e-06
1683145014.9253669,8508,4.666016684495844e-05
1683145020.1162593,8566,3.353436113684438e-05
1683145023.2542164,8601,9.817847058002371e-06
1683145026.1912618,8635,4.113854083698243e-05
1683145031.2895975,8695,0.00017833684978540987
1683145041.881312,8819,-6.468773062806576e-05
1683145047.0571375,8878,-9.746292926138267e-05
1683145049.1710544,8904,0.000945348700042814
1683145049.6623645,8907,-0.0009608403197489679
1683145051.508701,8928,0.00038996394141577184
1683145052.4284723,8935,1.5422103388118558e-05
1683145057.4593558,8993,0.00044675779645331204
1683145057.917266,8999,7.230693881865591e-05
1683145063.3985336,9055,0.0003573631984181702
1683145079.6264029,9226,-0.00039403222035616636
1683145080.1364064,9233,-3.8937349017942324e-05
1683145083.1390593,9260,-6.085395943955518e-05
1683145088.545794,9316,0.0001867236860562116
1683145091.4228728,9348,-3.4568976843729615e-05
1683145097.7169914,9412,-9.485524788033217e-05
1683145099.9548793,9435,-0.0007593708578497171
1683145102.8147573,9468,-3.301786273368634e-05
1683145110.170645,9547,7.880926204961725e-06
1683145110.6236482,9554,-1.959698784048669e-05
1683145112.0241947,9567,-1.3528491763281636e-05
1683145117.588003,9627,9.276976015826222e-06
1683145120.4561877,9657,-2.4124889023369178e-05
1683145122.8709629,9680,8.68639017426176e-06
1683145124.249008,9698,1.479471211496275e-05
1683145137.5854492,9843,-1.041203813656466e-05
1683145143.5519378,9907,-6.319582553260261e-06
1683145157.8032854,10058,-5.4807063861517236e-05
1683145160.1086326,10084,9.9477096227929e-05
1683145167.8223016,10168,0.0018278582720085979
1683145177.8686628,10276,0.001647480996325612
1683145178.3555639,10283,-0.0015437841648235917
1683145189.042554,10396,-2.3423310267389752e-05
1683145189.0675545,10399,-2.5609746444388293e-05
1683145191.3374748,10420,3.0033608709345572e-05
1683145196.356054,10479,2.3501497707911767e-05
1683145197.2950616,10489,-2.9917398478573887e-06
1683145199.878561,10522,0.0011416614288464189
1683145206.168882,10607,0.0005695765721611679
1683145208.2429552,10638,0.00012669283023569733
1683145209.5158648,10654,0.00025120205827988684
1683145210.919876,10671,0.00012853246880695224
1683145213.7960474,10711,-0.00021763205586466938
1683145217.4430788,10757,0.00017894439224619418
1683145217.4490786,10758,0.00018615293083712459
1683145219.4130309,10780,4.210165934637189e-05
1683145222.15496,10815,-0.0006760696996934712
1683145224.0678415,10841,-0.0001129688389482908
1683145224.8358457,10850,-0.000887604255694896
1683145228.3344393,10902,-8.134553354466334e-05
1683145228.644442,10905,0.00015264622925315052
1683145230.5454602,10939,0.0010914175072684884
1683145230.8531973,10943,-0.0010078405030071735
1683145232.4132226,10966,0.0001107094285544008
